Taxonomic Code,ID,Date,Year,Site_long,Shelter,Module #,Side,Location,Settlement_Area,TimeStep,size_class,Cover Code,Max Diameter (mm),Max Orthogonal (mm),Height (mm),Status Code,found,Sector,Lateral,Vertical,Sector_Area,Lateral_Area,Vertical_Area,simple_area_mm_squared,simple_area_cm_squared,area_mm_squared,area_cm_squared,Volume_mm_cubed,Volume_cm_cubed,surface_area_mm,surface_area_cm,larval_output,Column,Row,MD,Skipped,Shrank_stasis,InRange,AboveRange,RLE,MinIn,MinAbove,MinInTime,MinShrink_stasis,MinSkipped
PR,H484,5/29/18,18,Hanauma Bay,Low,216,N,C3_4,0.599628454,5,2,1,10,7.948967689,1,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,78.53981634,0.785398163,62.43104624,0.624310462,249.724185,0.249724185,312.556038,0.312556038,-3800.78948,C,3_4,10,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PR,H484,9/9/18,18,Hanauma Bay,Low,216,N,C3_4,0.485699048,6,NA,NA,NA,NA,NA,NF,FALSE,BI,I,B,0.097439624,0.247346736,0.193005408,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,3_4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
MPA,H485,5/29/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,5,2,4,6,3.969654348,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,18.7065554,0.187065554,74.82622162,0.074826222,112.5253335,0.112525333,-3809.971623,A,2,6,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
MPA,H485,9/9/18,18,Hanauma Bay,Low,216,N,A2,0.485699048,6,2,2,10,6,1,NA,TRUE,TO,O,T,0.149907112,0.245472896,0.299814224,78.53981634,0.785398163,47.1238898,0.471238898,188.4955592,0.188495559,251.3274123,0.251327412,-3804.003983,A,2,10,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
MPA,H485,11/27/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,7,3,3,11,7.400330532,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,95.03317777,0.950331778,63.93426609,0.639342661,255.7370644,0.255737064,324.8521027,0.324852103,-3800.473804,A,2,11,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
MPA,H485,2/26/19,19,Hanauma Bay,Low,216,N,A2,0.599628454,8,3,1,15,10.14487148,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,176.7145868,1.767145868,119.5164514,1.195164514,478.0658057,0.478065806,572.3135853,0.572313585,-3788.801545,A,2,15,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
MPA,H485,5/28/19,19,Hanauma Bay,Low,216,N,A2,0.473706479,9,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.256715929,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
PC,H486,5/29/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,5,1,1,3,2.544271979,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,7.068583471,0.070685835,5.994799618,0.059947996,23.97919847,0.023979198,42.82875439,0.042828754,-3812.641092,A,2,3,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PC,H486,9/9/18,18,Hanauma Bay,Low,216,N,A2,0.485699048,6,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.245472896,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
PR,H487,5/29/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,5,1,1,4,3.353960107,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,10.53677643,0.105367764,42.14710573,0.042147106,67.27984696,0.067279847,-3811.687277,A,2,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PR,H487,9/9/18,18,Hanauma Bay,Low,216,N,A2,0.485699048,6,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.245472896,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
MPA,H488,5/29/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,5,1,1,2,1.225113401,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,1.92440363,0.019244036,7.697614518,0.007697615,20.26398513,0.020263985,-3813.495875,A,2,2,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,9,8
MPA,H488,9/9/18,18,Hanauma Bay,Low,216,N,A1_2,0.485699048,6,1,1,4,3,1,NA,TRUE,TO,O,T,0.149907112,0.245472896,0.299814224,12.56637061,0.125663706,9.424777961,0.09424778,37.69911184,0.037699112,62.83185307,0.062831853,-3811.920797,A,1_2,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,9,8
MPA,H488,2/26/19,19,Hanauma Bay,Low,216,N,A2,0.599628454,8,2,2,6,3.969654348,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,18.7065554,0.187065554,74.82622162,0.074826222,112.5253335,0.112525333,-3809.971623,A,2,6,TRUE,FALSE,TRUE,FALSE,1,1,Inf,5,9,8
MPA,H488,5/28/19,19,Hanauma Bay,Low,216,N,A2,0.473706479,9,2,1,6,3.969654348,1,NA,TRUE,TO,O,T,0.149907112,0.256715929,0.299814224,28.27433388,0.282743339,18.7065554,0.187065554,74.82622162,0.074826222,112.5253335,0.112525333,-3809.971623,A,2,6,FALSE,TRUE,TRUE,FALSE,1,1,Inf,5,9,8
MPA,H489,5/29/18,18,Hanauma Bay,Low,216,N,A1,0.599628454,5,1,1,1,0.538978164,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,0.785398163,0.007853982,0.42331246,0.004233125,1.69324984,0.00169325,7.976435147,0.007976435,-3813.811104,A,1,1,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,9,9
MPA,H489,9/9/18,18,Hanauma Bay,Low,216,N,A1,0.485699048,6,1,1,4,2,1,NA,TRUE,TO,O,T,0.149907112,0.245472896,0.299814224,12.56637061,0.125663706,6.283185307,0.062831853,25.13274123,0.025132741,50.26548246,0.050265482,-3812.580531,A,1,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,9,9
MPA,H489,5/28/19,19,Hanauma Bay,Low,216,N,A1,0.473706479,9,1,3,3,1.911248637,1,NA,TRUE,TO,O,T,0.149907112,0.256715929,0.299814224,7.068583471,0.070685835,4.503273509,0.045032735,18.01309404,0.018013094,36.86264996,0.03686265,-3812.954313,A,1,3,TRUE,TRUE,TRUE,FALSE,1,1,Inf,5,9,9
PC,H490,5/29/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,5,1,1,3,2.544271979,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,7.068583471,0.070685835,5.994799618,0.059947996,23.97919847,0.023979198,42.82875439,0.042828754,-3812.641092,A,2,3,FALSE,FALSE,TRUE,FALSE,1,1,11,5,Inf,Inf
PC,H490,9/9/18,18,Hanauma Bay,Low,216,N,A2,0.485699048,6,1,2,5,4,1,NA,TRUE,TO,O,T,0.149907112,0.245472896,0.299814224,19.63495408,0.196349541,15.70796327,0.157079633,62.83185307,0.062831853,94.24777961,0.09424778,-3810.601328,A,2,5,FALSE,FALSE,TRUE,FALSE,1,1,11,5,Inf,Inf
PC,H490,11/27/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,7,2,3,8,6.425118399,1.882844297,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,A,2,8,FALSE,FALSE,TRUE,FALSE,1,1,11,5,Inf,Inf
PC,H490,2/26/19,19,Hanauma Bay,Low,216,N,A2,0.599628454,8,2,1,10,7.977456968,2.465964689,W,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,78.53981634,0.785398163,62.65480051,0.626548005,618.0181027,0.618018103,405.5603331,0.405560333,-3781.45405,A,2,10,FALSE,FALSE,TRUE,FALSE,1,1,11,5,Inf,Inf
PC,H490,5/28/19,19,Hanauma Bay,Low,216,N,A2,0.473706479,9,3,1,14,11.0821341,3.632205474,NA,TRUE,TO,O,T,0.149907112,0.256715929,0.299814224,153.93804,1.5393804,121.8544288,1.218544288,1770.401294,1.770401294,806.9231962,0.806923196,-3720.953932,A,2,14,FALSE,FALSE,TRUE,FALSE,1,1,11,5,Inf,Inf
PC,H490,8/27/19,19,Hanauma Bay,Low,216,N,A2,0.443725056,10,4,1,20,18,4,NA,TRUE,TO,O,T,0.149907112,0.228608346,0.299814224,314.1592654,3.141592654,282.7433388,2.827433388,4523.893421,4.523893421,1633.62818,1.63362818,-3576.395595,A,2,20,FALSE,FALSE,TRUE,FALSE,1,1,11,5,Inf,Inf
PC,H490,11/26/19,19,Hanauma Bay,Low,216,N,A2,0.437728772,11,5,1,24,21,4,NA,TRUE,TO,O,T,0.149907112,0.228608346,0.299814224,452.3893421,4.523893421,395.8406744,3.958406744,6333.45079,6.33345079,2186.548487,2.186548487,-3481.393834,A,2,24,FALSE,FALSE,FALSE,TRUE,2,1,11,5,Inf,Inf
PC,H491,5/29/18,18,Hanauma Bay,Low,216,N,A2,0.599628454,5,1,1,2,1.768102695,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,2.777329218,0.027773292,11.10931687,0.011109317,23.67568749,0.023675687,-3813.316761,A,2,2,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PC,H491,9/9/18,18,Hanauma Bay,Low,216,N,A2,0.485699048,6,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.245472896,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
MO,H492,6/5/18,18,Hanauma Bay,Low,216,S,C1,0.479702764,5,3,1,12,8.920298879,1.622872561,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,113.0973355,1.130973355,84.07183628,0.840718363,545.7515051,0.545751505,458.6490535,0.458649054,-3785.248046,C,1,12,FALSE,FALSE,TRUE,FALSE,1,1,8,5,9,Inf
MO,H492,9/9/18,18,Hanauma Bay,Low,216,S,C1,0.533669324,6,4,1,18,13.45080946,2.055002076,NA,TRUE,TI,I,T,0.149907112,0.272830944,0.299814224,254.4690049,2.544690049,190.1563389,1.901563389,1563.086684,1.563086684,993.0406148,0.993040615,-3731.837949,C,1,18,FALSE,FALSE,TRUE,FALSE,1,1,8,5,9,Inf
MO,H492,11/27/18,18,Hanauma Bay,Low,216,S,C1,0.599628454,7,4,2,19,14.20589456,2.127023661,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,283.528737,2.83528737,211.9883865,2.119883865,1803.617256,1.803617256,1101.878738,1.101878738,-3719.210094,C,1,19,FALSE,FALSE,TRUE,FALSE,1,1,8,5,9,Inf
MO,H492,2/26/19,19,Hanauma Bay,Low,216,S,C1,0.59363217,8,5,1,24,20,2,NA,TRUE,TI,I,T,0.149907112,0.298315153,0.299814224,452.3893421,4.523893421,376.9911184,3.769911184,3015.928947,3.015928947,1809.557368,1.809557368,-3655.56373,C,1,24,FALSE,FALSE,FALSE,TRUE,2,1,8,5,9,Inf
PC,H493,6/5/18,18,Hanauma Bay,Low,216,S,D1,0.479702764,5,2,1,8,6.425118399,1.882844297,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,D,1,8,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,6,Inf
PC,H493,9/9/18,18,Hanauma Bay,Low,216,S,D1,0.533669324,6,2,2,8,6.425118399,1.882844297,NA,TRUE,TO,O,T,0.149907112,0.272830944,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,D,1,8,FALSE,TRUE,TRUE,FALSE,1,1,Inf,5,6,Inf
PC,H494,6/5/18,18,Hanauma Bay,Low,216,S,D4,0.479702764,5,1,2,1,0.991933411,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,0.785398163,0.007853982,0.779062679,0.007790627,3.116250716,0.003116251,9.399436023,0.009399436,-3813.736397,D,4,1,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PC,H494,9/9/18,18,Hanauma Bay,Low,216,S,D4,0.533669324,6,NA,NA,NA,NA,NA,NF,FALSE,BO,O,B,0.122923832,0.272830944,0.245847664,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
PR,H498,6/5/18,18,Hanauma Bay,Low,216,S,C4,0.479702764,5,1,1,4,3.353960107,1,W,FALSE,BI,I,B,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,10.53677643,0.105367764,42.14710573,0.042147106,67.27984696,0.067279847,-3811.687277,C,4,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PR,H498,9/9/18,18,Hanauma Bay,Low,216,S,C4,0.533669324,6,NA,NA,NA,NA,NA,NF,FALSE,BI,I,B,0.122923832,0.272830944,0.245847664,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
PR,H499,6/5/18,18,Hanauma Bay,Low,216,S,A4,0.479702764,5,2,1,9,7.183133092,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,63.61725124,0.636172512,50.77457584,0.507745758,203.0983034,0.203098303,259.6469711,0.259646971,-3803.237339,A,4,9,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,8
PR,H499,9/9/18,18,Hanauma Bay,Low,216,S,A4,0.533669324,6,3,2,15,11.77814067,1,NA,TRUE,BO,O,B,0.122923832,0.272830944,0.245847664,176.7145868,1.767145868,138.7579508,1.387579508,555.0318032,0.555031803,649.2795828,0.649279583,-3784.76083,A,4,15,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,8
PR,H499,2/26/19,19,Hanauma Bay,Low,216,S,A4,0.59363217,8,4,1,18,14.07564447,1,NA,TRUE,BO,O,B,0.146159435,0.296066547,0.294567476,254.4690049,2.544690049,198.9897356,1.989897356,795.9589424,0.795958942,909.056278,0.909056278,-3772.112156,A,4,18,TRUE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,8
PR,H499,5/28/19,19,Hanauma Bay,Low,216,S,A4,0.479702764,9,NA,NA,NA,NA,NA,NF,FALSE,BO,O,B,0.091818107,0.241725219,0.181762374,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,8
PC,H500,6/5/18,18,Hanauma Bay,Low,216,S,A3,0.479702764,5,1,1,2,1.768102695,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,2.777329218,0.027773292,11.10931687,0.011109317,23.67568749,0.023675687,-3813.316761,A,3,2,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PC,H500,9/9/18,18,Hanauma Bay,Low,216,S,A3,0.533669324,6,1,1,4,3.320441263,1,NA,TRUE,BO,O,B,0.122923832,0.272830944,0.245847664,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,A,3,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PC,H500,11/27/18,18,Hanauma Bay,Low,216,S,A3,0.599628454,7,NA,NA,NA,NA,NA,NF,FALSE,BO,O,B,0.149907112,0.299814224,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,3,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
PR,H501,6/5/18,18,Hanauma Bay,Low,216,S,C2,0.479702764,5,3,1,13,10.24647148,1,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,132.7322896,1.327322896,104.6182785,1.046182785,418.4731139,0.418473114,500.1545229,0.500154523,-3791.930162,C,2,13,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PR,H501,9/9/18,18,Hanauma Bay,Low,216,S,C2,0.533669324,6,NA,NA,NA,NA,NA,NF,FALSE,TI,I,T,0.149907112,0.272830944,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
PC,H502,6/5/18,18,Hanauma Bay,Low,216,S,A2,0.479702764,5,2,1,7,5.648949115,1.591284101,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.05671982,0.310567198,197.6802579,0.197680258,194.2152095,0.194215209,-3803.521786,A,2,7,FALSE,FALSE,TRUE,FALSE,1,1,9,5,8,Inf
PC,H502,9/9/18,18,Hanauma Bay,Low,216,S,A2,0.533669324,6,3,1,12,9.529795536,3.049085082,NA,TRUE,TO,O,T,0.149907112,0.272830944,0.299814224,113.0973355,1.130973355,89.81620694,0.898162069,1095.429027,1.095429027,589.1604268,0.589160427,-3756.389976,A,2,12,FALSE,FALSE,TRUE,FALSE,1,1,9,5,8,Inf
PC,H502,11/27/18,18,Hanauma Bay,Low,216,S,A2,0.599628454,7,3,2,15,11.85830339,3.923765671,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,176.7145868,1.767145868,139.7023455,1.397023455,2192.63707,2.19263707,928.6155843,0.928615584,-3698.786554,A,2,15,FALSE,FALSE,TRUE,FALSE,1,1,9,5,8,Inf
PC,H502,2/26/19,19,Hanauma Bay,Low,216,S,A2,0.59363217,8,3,1,15,11.85830339,3.923765671,NA,TRUE,TO,O,T,0.149907112,0.296066547,0.299814224,176.7145868,1.767145868,139.7023455,1.397023455,2192.63707,2.19263707,928.6155843,0.928615584,-3698.786554,A,2,15,FALSE,TRUE,TRUE,FALSE,1,1,9,5,8,Inf
PC,H503,6/5/18,18,Hanauma Bay,Low,216,S,B1_2,0.479702764,5,2,3,6,4.872779831,1.299723905,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,22.96243398,0.22962434,119.3792974,0.119379297,140.8481728,0.140848173,-3807.632587,B,1_2,6,FALSE,FALSE,TRUE,FALSE,1,1,11,5,12,11
PC,H503,11/26/19,19,Hanauma Bay,Low,216,S,B1,0.491695333,11,5,1,30,20,7,NA,TRUE,TI,I,T,0.149907112,0.245472896,0.299814224,706.8583471,7.068583471,471.238898,4.71238898,13194.68915,13.19468915,3204.424507,3.204424507,-3121.17882,B,1,30,TRUE,FALSE,FALSE,TRUE,2,1,11,5,12,11
PC,H504,6/5/18,18,Hanauma Bay,Low,216,S,B1,0.479702764,5,2,1,7,5.648949115,1.591284101,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.05671982,0.310567198,197.6802579,0.197680258,194.2152095,0.194215209,-3803.521786,B,1,7,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,7,Inf
PC,H504,9/9/18,18,Hanauma Bay,Low,216,S,B1,0.533669324,6,2,1,9,7.201287684,2.174404493,NA,TRUE,TI,I,T,0.149907112,0.272830944,0.299814224,63.61725124,0.636172512,50.90290309,0.509029031,442.7340048,0.442734005,326.5712896,0.32657129,-3790.656465,B,1,9,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,7,Inf
PC,H504,11/27/18,18,Hanauma Bay,Low,216,S,B1,0.599628454,7,2,3,8,6.425118399,1.882844297,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,B,1,8,FALSE,TRUE,TRUE,FALSE,1,1,Inf,5,7,Inf
PC,H505,6/5/18,18,Hanauma Bay,Low,216,S,A2,0.479702764,5,1,1,4,3.320441263,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,A,2,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PC,H505,9/9/18,18,Hanauma Bay,Low,216,S,A2,0.533669324,6,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.272830944,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
PC,H506,6/5/18,18,Hanauma Bay,Low,216,S,B1,0.479702764,5,1,1,4,3.320441263,1,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,B,1,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,Inf,Inf
PC,H506,9/9/18,18,Hanauma Bay,Low,216,S,B1,0.533669324,6,NA,NA,NA,NA,NA,NF,FALSE,TI,I,T,0.149907112,0.272830944,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,1,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,5,Inf,Inf
MPA,H511,9/9/18,18,Hanauma Bay,High,213,N,D1,0.599628454,6,2,1,10,6.714195295,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,78.53981634,0.785398163,52.73316654,0.527331665,210.9326661,0.210932666,273.7645192,0.273764519,-3802.826035,D,1,10,FALSE,FALSE,TRUE,FALSE,1,1,11,6,Inf,Inf
MPA,H511,12/4/18,18,Hanauma Bay,High,213,N,D1,0.515680471,7,3,1,11,7.400330532,1,NA,TRUE,TO,O,T,0.149907112,0.28369921,0.299814224,95.03317777,0.950331778,63.93426609,0.639342661,255.7370644,0.255737064,324.8521027,0.324852103,-3800.473804,D,1,11,FALSE,FALSE,TRUE,FALSE,1,1,11,6,Inf,Inf
MPA,H511,3/5/19,19,Hanauma Bay,High,213,N,D1,0.599628454,8,3,1,13,8.772601006,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,132.7322896,1.327322896,89.56980133,0.895698013,358.2792053,0.358279205,439.9606143,0.439960614,-3795.090342,D,1,13,FALSE,FALSE,TRUE,FALSE,1,1,11,6,Inf,Inf
MPA,H511,5/28/19,19,Hanauma Bay,High,213,N,D1,0.485699048,9,3,1,14,9.458736242,1,NA,TRUE,TO,O,T,0.149907112,0.254842091,0.299814224,153.93804,1.5393804,104.004237,1.04004237,416.0169481,0.416016948,503.9815424,0.503981542,-3792.05911,D,1,14,FALSE,FALSE,TRUE,FALSE,1,1,11,6,Inf,Inf
MPA,H511,9/3/19,19,Hanauma Bay,High,213,N,D1,0.419739918,10,4,1,20,20,2,NA,TRUE,TO,O,T,0.149907112,0.230107417,0.299814224,314.1592654,3.141592654,314.1592654,3.141592654,2513.274123,2.513274123,1507.964474,1.507964474,-3681.953109,D,1,20,FALSE,FALSE,TRUE,FALSE,1,1,11,6,Inf,Inf
MPA,H511,12/3/19,19,Hanauma Bay,High,213,N,D1,0.473706479,11,5,4,30,20,2,D,FALSE,TO,O,T,0.149907112,0.245847664,0.299814224,706.8583471,7.068583471,471.238898,4.71238898,3769.911184,3.769911184,2261.946711,2.261946711,-3615.979663,D,1,30,FALSE,FALSE,FALSE,TRUE,2,1,11,6,Inf,Inf
MO,H513,9/9/18,18,Hanauma Bay,High,213,N,B4,0.599628454,6,1,1,5,3.634703196,1.118721461,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,19.63495408,0.196349541,14.27344607,0.142734461,63.87204179,0.063872042,92.23945554,0.092239456,-3810.546718,B,4,5,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,8,Inf
MO,H513,12/4/18,18,Hanauma Bay,High,213,N,B4,0.515680471,7,3,1,14,10.43046907,1.766915733,NA,TRUE,BI,I,B,0.098189159,0.248096271,0.231981257,153.93804,1.5393804,114.6889976,1.146889976,810.5831766,0.810583177,614.1820158,0.614182016,-3771.344383,B,4,14,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,8,Inf
MO,H513,3/5/19,19,Hanauma Bay,High,213,N,B4,0.599628454,8,2,2,7,5.144873391,1.262764633,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,28.28541879,0.282854188,142.8713059,0.142871306,168.6809645,0.168680964,-3806.399256,B,4,7,FALSE,TRUE,TRUE,FALSE,1,1,Inf,6,8,Inf
MO,H518,12/4/18,18,Hanauma Bay,High,213,S,D1_2,0.46171391,7,1,1,4,2.879618099,1.046699875,NA,TRUE,TO,O,T,0.149907112,0.238727076,0.299814224,12.56637061,0.125663706,9.046587064,0.090465871,37.87624621,0.037876246,62.49278537,0.062492785,-3811.911497,D,1_2,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,9
MO,H518,5/28/19,19,Hanauma Bay,High,213,S,D2,0.521676755,9,2,2,7,5.144873391,1.262764633,NA,TRUE,TO,O,T,0.149907112,0.274330016,0.299814224,38.48451001,0.3848451,28.28541879,0.282854188,142.8713059,0.142871306,168.6809645,0.168680964,-3806.399256,D,2,7,TRUE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,9
MO,H518,3/12/20,20,Hanauma Bay,High,213,S,D2,0.599628454,12,3,1,12,8.920298879,1.622872561,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,113.0973355,1.130973355,84.07183628,0.840718363,545.7515051,0.545751505,458.6490535,0.458649054,-3785.248046,D,2,12,TRUE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,9
MPA,H519,9/9/18,18,Hanauma Bay,High,213,S,D3,0.539665609,6,1,1,4,2,1,NA,TRUE,BO,O,B,0.129294885,0.279201997,0.249220575,12.56637061,0.125663706,6.283185307,0.062831853,25.13274123,0.025132741,50.26548246,0.050265482,-3812.580531,D,3,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,9,8
MPA,H519,3/5/19,19,Hanauma Bay,High,213,S,D3,0.599628454,8,3,2,13,8.772601006,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,132.7322896,1.327322896,89.56980133,0.895698013,358.2792053,0.358279205,439.9606143,0.439960614,-3795.090342,D,3,13,TRUE,FALSE,TRUE,FALSE,1,1,Inf,6,9,8
MPA,H519,5/28/19,19,Hanauma Bay,High,213,S,D3,0.521676755,9,2,1,7,4.655789585,1,NA,TRUE,BO,O,B,0.124422904,0.274330016,0.238727077,38.48451001,0.3848451,25.59654012,0.255965401,102.3861605,0.10238616,146.3684576,0.146368458,-3808.524727,D,3,7,FALSE,TRUE,TRUE,FALSE,1,1,Inf,6,9,8
MPA,H520,9/9/18,18,Hanauma Bay,High,213,S,C2,0.539665609,6,1,1,1,0.538978164,1,NA,TRUE,TI,I,T,0.149907112,0.269832802,0.299814224,0.785398163,0.007853982,0.42331246,0.004233125,1.69324984,0.00169325,7.976435147,0.007976435,-3813.811104,C,2,1,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,9,11
